Sample,Species,Taxon,10_0,2,3,12_0,5,13_0,7,8,14_0,10,14_1,12,15_0,14,15,16_0,16_1,18,17_0,17_1,21,18_0,18_1,24,25,18_2,27,18_3n6,29,30,18_3n3,32,33,20_0,20_1,20_2,37,20_3n6,39,20_4n6,20_3n3,42,43,44,20_5n3,22_0,47,22_1,49,50,51,22_2,53,22_4,55,22_5,24_0,22_6n4__24_1(comb),60
O31F_A,of,otter,0,0,0,0.001762605,0.001049466,0.005170537,0,0.000803461,0.019933763,0,0.005995421,0.003565641,0.006749986,0.001928771,0.003125643,0.113856118,0.157487601,0.011042657,0.00905946,0.017300492,0.000749561,0.016832849,0.382039299,0.001935366,0.000790819,0.113002687,0.001720912,0.00244631,0.002787505,0.001114278,0.033281719,0.001180689,0,0,0.007283324,0.005247568,0,0.003353561,0,0.020910213,0.002407814,0,0,0.001333613,0.005921089,0,0,0,0,0,0,0,0,0.007293372,0.002675823,0.014089216,0,0.012770792,0
O31T_A,ot,otter,0.000227809,0.000278023,0,0.003045166,0.001224055,0.008198406,0.000102029,0.000936805,0.031542504,0.000389344,0.006201331,0.00740512,0.007984476,0.002207096,0.003175922,0.12957863,0.133512897,0.014877997,0.011723123,0.018525987,0.003493768,0.02129983,0.31476531,0.004741319,0.001259932,0.089523485,0.002446871,0.003714126,0.003417037,0.001272897,0.037790655,0.0036808,0.000509177,0.001131143,0.010380975,0.007645923,0.001135571,0.004589769,0,0.024808431,0.003163752,0.000161234,0,0.002945859,0.012389838,0,0.000274633,0.000851343,0.000289732,0,0,0.000210073,0.001041254,0.00833147,0.00458618,0.020005654,0,0.027005238,0
O32F_A,of,otter,0,0.000813337,0,0,0,0.127679701,0,0,0.016596758,0,0.018221528,0.000841427,0.002059218,0.001088355,0.002016766,0.078564204,0.298869479,0.006314607,0.003467274,0.008516524,0,0.012320022,0.271716526,0,0,0.06014976,0.001493844,0,0.00150318,0,0.015391949,0,0,0,0.001785132,0.002574063,0,0.002474118,0,0.025090038,0,0,0,0,0.00457066,0.000892489,0,0,0,0,0,0,0,0.008038316,0.001004551,0.014559935,0,0.011386239,0
O32T_A,ot,otter,0.000107696,0,0,0.001685071,0.000859546,0.003807467,0,0.000903433,0.031546893,0.000160839,0.007887928,0.006041346,0.004462607,0.001299505,0.002630696,0.150590967,0.16644705,0.013955636,0.00995085,0.015929825,0.003193009,0.022486242,0.275675034,0.004400516,0.000870556,0.093888087,0.002169417,0.002707014,0.00427172,0.00105579,0.037571042,0.003617387,0,0.000915445,0.008586211,0.00671749,0.000441217,0.003229564,0,0.023316458,0.002126804,0,0,0.003704346,0.013885029,0,0,0.000365412,0,0,0,0,0.001073698,0.007031167,0.00340857,0.02509787,0,0.029927549,0
O33F_A,of,otter,0,0,0,0.001065159,0.000449698,0.017055359,0,0.000622588,0.03292116,0,0.017209615,0.003557845,0.004944809,0.001532513,0.002266324,0.116087632,0.243262607,0.008415234,0.005923054,0.018079866,0,0.012832209,0.288109161,0.001450004,0,0.064010932,0.001049287,0.002198901,0.002179757,0,0.036681147,0.003343289,0,0,0.005268306,0.003397641,0,0.002337868,0,0.024623876,0.003027441,0,0,0.00351041,0.009895877,0,0,0,0,0,0,0,0,0.007463472,0.006790904,0.021271785,0,0.027164269,0
O33Fa_A,of,otter,0,0.000444204,0,0.001085731,0.000552787,0.018457091,0,0.00047512,0.03366122,0,0.017539455,0.003728703,0.004942247,0.001473269,0.002375631,0.11645438,0.242924534,0.008309462,0.005872011,0.017847542,0.000347207,0.012556075,0.284443085,0.001383401,0.000784561,0.064154807,0.001019273,0.001970671,0.002325654,0.001225773,0.036297058,0.004686194,0,0.000517123,0.006030417,0.003281881,0,0.002269581,0,0.02395426,0.002962273,0,0,0.003321866,0.009684278,0,0,0,0,0,0,0,0,0.00734032,0.006863774,0.020508662,0,0.02592842,0
O33T_A,ot,otter,0.000144764,0,0,0.00161925,0.00070305,0.003239331,0.000114392,0.000616536,0.045606678,0.000126323,0.009738105,0.005571963,0.00627853,0.001513572,0.002246818,0.16227556,0.160312976,0.011795609,0.010243026,0.017599481,0.003224891,0.022626293,0.255845874,0.005210288,0.00249735,0.057251101,0.001197103,0.003114513,0.00208475,0.001128892,0.041635407,0.006518115,0.00047101,0.001029176,0.008214749,0.005766312,0,0.002388925,0,0.026088484,0.003749139,0,0,0.004775284,0.015607269,0,0,0.000634287,0,0.000281771,0,0,0.000753995,0.008190945,0.009268884,0.028416394,0,0.042282836,0
O34B_A,ot,otter,0.000249199,0,0,0.002339272,0.000510085,0.006987304,0,0.000719752,0.066126842,0.000237983,0.002495015,0.008988366,0.006470159,0.001431684,0.001925444,0.201790576,0.085230309,0.009491753,0.011040464,0.011049793,0.002724761,0.040727579,0.243080725,0.004426194,0.00193039,0.075030605,0.000650868,0.003212434,0.001777737,0.001084949,0.03836969,0.009899259,0,0.001794629,0.01094035,0.005946055,0,0.002151148,0,0.017962051,0.003321574,0,0,0.006010823,0.007764745,0.000362758,0,0.000534118,0,0.000597432,0,0,0.001328676,0.013173343,0.009906803,0.0389613,0,0.039245003,0
O34F_A,of,otter,0,0,0,0,0,0.054995291,0,0,0.025109699,0,0.023831349,0.001451936,0.003016872,0.001750423,0.001138828,0.083667009,0.304782409,0.00650024,0.002508587,0.012461419,0,0.009061379,0.283856029,0,0,0.07147267,0,0,0.001415999,0,0.020975261,0.001874804,0,0,0.003048097,0.003356685,0,0.001941786,0,0.022825223,0.001933056,0,0.002649685,0,0.005763909,0,0,0,0,0,0,0,0,0.008797801,0.003810848,0.019824941,0,0.016177764,0
O34Fa_A,of,otter,0,0,0,0,0,0.057107501,0,0,0.025820118,0,0.024476808,0.001469538,0.00310021,0.001771809,0.00110343,0.084080803,0.307266326,0.00633374,0.002926608,0.012359273,0,0.008931324,0.280922088,0,0,0.070329866,0,0,0,0,0.020435792,0.001755841,0,0,0.003221501,0.00319745,0,0.002025062,0,0.022303358,0.001739897,0,0,0.002374137,0.005632432,0,0,0,0,0,0,0,0,0.008607635,0.0057322,0.019472573,0,0.01550268,0
O34T_A,ot,otter,0,0,0,0.001358779,0.000732499,0.003940935,0.000247803,0.000561243,0.035632862,0.000128506,0.014053724,0.005110976,0.006517407,0.002490474,0.002001535,0.123734662,0.199369867,0.011498361,0.007973229,0.017141176,0.002433715,0.015503237,0.262010791,0.005217574,0.002280475,0.074384378,0.000669604,0.002775165,0.00254248,0.001324216,0.032450754,0.005530511,0,0.001418081,0.010622437,0.006738486,0,0.002429753,0,0.024401411,0.003244059,0,0,0.004770433,0.011736295,0,0,0.000668599,0,0.000479275,0,0,0.000610735,0.010552018,0.008911387,0.032962607,0,0.040837485,0
O35F_A,of,otter,0,0,0,0,0,0.016035816,0,0,0.02022457,0,0.013527106,0.002236935,0.004641069,0,0.002322042,0.086496087,0.193019268,0.01467953,0,0.013453474,0,0.024792665,0.370249007,0,0,0.087011668,0,0,0,0,0.024723641,0,0,0,0.004442976,0.005431877,0,0.005131338,0,0.04404521,0,0,0,0,0.005783595,0,0,0,0,0,0,0,0,0.015188131,0.00721735,0.017117187,0,0.022229458,0
O35Fa_A,of,otter,0,0,0,0,0,0.016670598,0,0,0.020100153,0,0.013972857,0.002339128,0.004672759,0,0.002277661,0.086743329,0.193835674,0.014369507,0.002273604,0.013301317,0,0.023658571,0.369015448,0,0,0.085649822,0,0,0,0,0.023840582,0,0,0,0.004632139,0.00568383,0,0.005307925,0,0.043216946,0,0,0,0,0.005894575,0,0,0,0,0,0,0,0,0.015378205,0.007974912,0.016543369,0,0.022647089,0
O35T_A,ot,otter,0.000236599,0.000424468,0,0.002826875,0.000956942,0.001613275,0.000107708,0.001015822,0.036453399,0.001550464,0.006851817,0.008410375,0.00704084,0.001927211,0.003844115,0.137906988,0.126207647,0.022353844,0.011973342,0.016197777,0.00336716,0.02239823,0.282312868,0.005754687,0.00302499,0.077087158,0.002242404,0.003166229,0.003706992,0.001594242,0.027805397,0.004225435,0.000306113,0.001462449,0.024307845,0.011238275,0.001280131,0.004986492,0,0.023257387,0.003396961,0,0,0.004279987,0.011160062,0,0.001004923,0.000834667,0,0.00060663,0,0,0.001762138,0.011471129,0.009989482,0.024904599,0,0.039165428,0
O36T_A,ot,otter,0,0.000287667,0.000215807,0.001041698,0.000651086,0.0013531,0.000195759,0.000644274,0.033388402,0.000103765,0.014403295,0.003656231,0.010106972,0.005788903,0.002154104,0.118326768,0.205676148,0.012214631,0.010324049,0.028975117,0.005083577,0.015212508,0.293635148,0.005011061,0.003192137,0.061911507,0.00160876,0.003358715,0.003282524,0.00171401,0.036413144,0.004822993,0.000978783,0.001275297,0.012176115,0.005722371,0.000654147,0.003175335,0,0.018488937,0.002098345,0,0,0.003701371,0.015795256,0,0,0.000879405,0.000734839,0,0.000607795,0,0.000847093,0.0056028,0.005617775,0.019185163,0,0.017705312,0
O37F_A,of,otter,0,0,0,0.001094089,0.000545808,0.000548845,0,0.001095608,0.015452507,0.000873433,0.006579054,0.004136357,0.00816072,0.002285282,0.00252763,0.095214076,0.174440503,0.01552435,0.009236703,0.021452994,0.001296018,0.015372701,0.304672742,0.001872086,0,0.184142489,0.001225723,0.003318235,0.002766397,0.001311948,0.047586347,0.003339591,0,0,0.008097649,0.007827362,0,0.004118667,0,0.028536102,0.003034578,0,0,0.001907136,0.007111216,0,0,0,0,0,0,0,0,0.003777068,0.002543346,0,0,0.00697464,0
O37T_A,ot,otter,0.000164346,0.00025312,0,0.001969814,0.000511583,0.0011466,0,0.001086082,0.020626233,0.000891116,0.001859598,0.007674995,0.010441963,0.001130771,0.003282369,0.142470365,0.066493043,0.019496272,0.01581417,0.014688217,0.002924882,0.040959268,0.252619907,0.003470159,0.001409867,0.211935207,0.001729377,0.005717704,0.002809965,0.001345587,0.043561816,0.002841439,0.000332177,0.002451499,0.024277671,0.011707938,0,0.005688768,0,0.020122011,0.003016673,0,0,0.002791801,0.005939544,0,0,0.000560775,0.000219199,0.000823302,0,0,0.000582559,0.00725835,0.005295546,0.012315453,0,0.015290899,0
O38F_A,of,otter,0,0,0,0.001005878,0.000625041,0,0,0.000742428,0.022732634,0,0.018564565,0.002809373,0.005279576,0.001915901,0.001828741,0.079593282,0.241594206,0.012194433,0.005258915,0.018826292,0,0.011797945,0.34921091,0,0,0.1467697,0,0.001207581,0,0.001255666,0.035680647,0,0,0,0.007352887,0.005284204,0,0,0,0.023069865,0,0,0,0,0.00539933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O38T_A,ot,otter,0.000152928,0.00017178,0,0.001925599,0.000806384,0.000781078,0,0.000853406,0.029329084,0.000996224,0.006044326,0.006241409,0.008402334,0.001567898,0.002706823,0.129571667,0.110281566,0.016055836,0.011610459,0.015700134,0.002270092,0.024162114,0.290464253,0.005194351,0.002382807,0.163948319,0.001607236,0.004047594,0.003359098,0.001213837,0.04028125,0.003631463,0,0.001802722,0.020941893,0.009656559,0,0.004352292,0,0.01818294,0.002620134,0,0,0.003356382,0.007461431,0,0,0.000508786,0,0,0,0,0.000651108,0.005958434,0.005680663,0.015014958,0,0.01805035,0
O39F_A,of,otter,0,0,0,0,0,0,0,0,0.028983658,0,0.029144117,0,0.002701842,0,0,0.100840776,0.346852094,0.00542413,0,0.009892144,0,0.011863086,0.383131006,0,0,0.072349944,0,0,0,0,0.008817202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O39T_A,ot,otter,8.35E-05,8.38E-05,0.000177933,0.002167949,0.002309998,0.000276207,0.00010983,0.000545136,0.025964959,0.000198623,0.013577199,0.003740485,0.003670083,0.001866398,0.002250766,0.098529877,0.193573714,0.011577163,0.009945745,0.013226799,0.001807664,0.014364652,0.378553343,0.007170751,0.002644579,0.075213048,0.003638792,0.001746788,0.004045126,0.000975459,0.015381328,0.00320105,0.000961881,0.001197481,0.014777699,0.008147453,0.000535885,0.003342551,0,0.014665255,0.001417559,0,0,0.002198172,0.014261387,0,0,0.000400967,0,0,0,0,0.000629004,0.003669527,0.002095156,0.02051352,0,0.018567756,0
O4_A,ot,otter,0.000228129,0.000165476,0.000133916,0.002889096,0.000948624,0.006280814,0,0.000775566,0.036896152,0.001416606,0.002161726,0.006119354,0.004800543,0.001086149,0.002613204,0.150489486,0.073777535,0.011444205,0.014800685,0.011752761,0.001789394,0.049215968,0.348603695,0.005881323,0.000861275,0.068158708,0.005059129,0.002651749,0.00605948,0.001552215,0.013770092,0.002132673,0,0.002014496,0.028804263,0.010267061,0.000524689,0.004248286,0,0.013416896,0.001909139,0,0,0.002787974,0.006557526,0,0,0.001575334,0,0.000429564,0,0.000332136,0.001649853,0.009079122,0.004747982,0.036097926,0,0.041042026,0
O40F_A,of,otter,0,0,0,0,0,0,0,0,0.036850941,0,0.029253704,0,0,0,0,0.141848888,0.36845251,0,0,0.015671867,0,0,0.336674092,0,0,0.071247998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O40T_A,ot,otter,0.000145738,9.09E-05,0,0.001423732,0.000619892,0.000676123,0.000167139,0.000558009,0.040689561,0.000209984,0.012812575,0.005760966,0.006286176,0.002000743,0.002056617,0.144108327,0.183150708,0.011587092,0.009538107,0.017414016,0.002819593,0.023425435,0.266090294,0.00583102,0.002322108,0.069752666,0.001037453,0.003008546,0.002333973,0.001103855,0.036101615,0.007291008,0.000166345,0.001426563,0.009695422,0.006300481,0,0.002426117,0,0.022167298,0.003268794,0,0,0.005771134,0.013489532,0,0,0.000373929,0,0.000557779,0,0,0.00075711,0.006829685,0.006196553,0.026174329,0,0.033984962,0
O41F_A,of,otter,0,0,0,0.001120241,0,0,0,0,0.021262816,0,0.014251054,0.002861025,0.008017421,0.002604849,0.001945851,0.096409396,0.229871595,0.012361484,0.006408162,0.018867062,0,0.015315364,0.397644897,0,0,0.109153155,0,0,0,0,0.033270065,0,0,0,0,0,0,0,0,0.028635564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O41T_A,ot,otter,0.000178845,0.000503849,7.40E-05,0.002441331,0.000978792,0.00197579,0.000167216,0.001010211,0.032780647,0.00116767,0.005094024,0.007854951,0.011288309,0.002419761,0.003094453,0.134124607,0.109295006,0.018132469,0.012592778,0.020458061,0.00461508,0.028915618,0.283410119,0.006834701,0.00427428,0.095826727,0.005410638,0.004329806,0.003271415,0.001806676,0.042637057,0.004490298,0.000442764,0.001375687,0.0158693,0.009828314,0.00073317,0.004533611,0,0.026167207,0.003538897,0,0,0.003838746,0.010711532,0,0,0.000696454,0.000605327,0.000404694,0.000390449,0,0.000616611,0.009688595,0.006649853,0.022600079,0,0.02985352,0
O42F_A,of,otter,0,0,0,0.001258028,0.000804701,0,0,0,0.030445875,0.000866599,0.024428953,0.002839401,0.00721126,0.003909214,0.001933879,0.095335782,0.284543439,0.008791478,0.006955277,0.01725517,0.00168469,0.012472035,0.341031148,0,0,0.085594784,0,0.001661343,0.002781946,0,0.027385087,0.003213771,0,0,0,0,0,0,0,0.026966674,0,0,0,0,0.010629466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O42T_A,ot,otter,0,0,0,0.001471451,0.000810556,0.000592369,0.000119791,0.000575048,0.033448876,0.000131753,0.007960562,0.004130503,0.010809777,0.003800338,0.002057201,0.145453983,0.174872342,0.009976263,0.011564694,0.020675328,0.003680794,0.020016865,0.302973073,0.005760985,0.003057551,0.074006943,0.001860076,0.003382539,0.003065619,0.001260513,0.026242729,0.007227886,0.000405394,0.001576534,0.009941976,0.005880068,0,0.003044626,0,0.017796068,0.002172341,0,0.003854142,0,0.01473057,0,0,0.000616716,0.000539159,0,0,0,0.000965992,0.004107751,0.005662303,0.0182756,0,0.029444351,0
O43F_A,of,otter,0,0,0,0,0,0,0,0,0.060132007,0,0.051576692,0,0,0,0,0.346754638,0.541536663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43T_A,ot,otter,0,0,0,0.00167559,0.000802784,0.000247472,0,0.000396424,0.029662894,0,0.012988329,0.002665996,0.004905792,0.002068575,0.0015662,0.108369024,0.200349114,0.009715135,0.011339388,0.01548808,0.002359477,0.015713992,0.304266525,0.005850944,0.002458304,0.087837884,0.002893319,0.002384298,0.005219416,0.001208349,0.021384026,0.003228966,0.001423129,0.001523812,0.014948601,0.00724794,0,0.003358101,0,0.016099163,0.002246237,0,0,0.003018041,0.021599641,0,0,0.000556574,0,0,0,0,0.000839791,0.00493701,0.002769857,0.034337207,0,0.028048597,0
O44T_A,ot,otter,8.86E-05,0,0.000179677,0.002411043,0.001882266,0.000286323,0,0.000542197,0.029347173,0.000575101,0.011699868,0.003677163,0.004453127,0.001856869,0.002013996,0.114180337,0.180217422,0.010525834,0.010213773,0.013898088,0.002024847,0.017903101,0.375585133,0.007031809,0.00266327,0.060486184,0.003970618,0.001784255,0.004396403,0.001147447,0.017019747,0.002893768,0.000767051,0.001257135,0.014719003,0.007708022,0.000465869,0.003469044,0,0.015738287,0.001654638,0,0,0.0021999,0.014938062,0,0,0.000398982,0,0,0,0,0.000623121,0.004412004,0.002564443,0.02278567,0,0.021343335,0
O45F_A,of,otter,0,0,0,0.001886187,0,0,0,0,0.026152159,0,0.010732883,0.002129554,0.006745384,0.001411225,0.001916562,0.128617935,0.2348843,0.010934838,0.009897571,0.014811878,0,0.025949278,0.385218043,0,0,0.090309531,0,0,0,0,0.027431284,0,0,0,0,0,0,0,0,0.020971387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O45T_A,ot,otter,0.000266335,0.000252622,9.41E-05,0.00270112,0.001301507,0.000480698,0,0.000634801,0.035786802,0.001109921,0.006555115,0.004760785,0.007585801,0.002017738,0.002271897,0.174228347,0.156640378,0.013512304,0.016199728,0.019170778,0.003735686,0.027633961,0.280026192,0.005380751,0.002764522,0.060099599,0.003022554,0.003164922,0.005119521,0.001115661,0.027544177,0.005873504,0.000930643,0.001581148,0.015126162,0.00689996,0.000280264,0.003035397,0,0.0156514,0.002150829,0,0,0.003753478,0.025041283,0,0,0.00061606,0,0.000231541,0,0,0.001495751,0.003483115,0.003790382,0.020164026,0,0.02471673,0
O46F_A,of,otter,9.09E-05,0.000144068,0,0.001232308,0.000912887,0.000368395,0.000165619,0.000465526,0.0245558,0.00095175,0.012403841,0.0037623,0.005401633,0.002526307,0.001980121,0.103766278,0.184869121,0.009973959,0.008220588,0.016771308,0.002799273,0.014189433,0.341219114,0.006173314,0.002787329,0.095124699,0.001447188,0.002665946,0.002940959,0.001062869,0.027541153,0.003541415,0.000449642,0.001272606,0.011140203,0.007963292,0.000466707,0.003780106,0,0.020425881,0.002194491,0,0,0.002579574,0.010087273,0,0,0.000514211,0.000351065,0,0,0,0.000594229,0.006590698,0.006312829,0.020574063,0,0.024647733,0
O46T_A,ot,otter,0,0,0,0.000807018,0,0,0,0,0.022867661,0,0.024260832,0.001936611,0.00355549,0.002096874,0.001341324,0.070733295,0.286440966,0.00742255,0.003629104,0.014242538,0,0.009903652,0.388490615,0,0,0.104660447,0,0,0,0.001651752,0.0233652,0,0,0,0,0,0,0.002737933,0,0.024577407,0,0,0,0,0.005278731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O5_A,ot,otter,0.000229318,0,0,0.002220985,0.000617961,0.008751251,0,0.000829008,0.040459483,0.000935327,0.003823587,0.00691995,0.004233515,0.001021692,0.002985691,0.142478236,0.110154789,0.016426303,0.018179589,0.015510825,0.004524404,0.038608641,0.261396031,0.005398187,0.001182597,0.065769965,0.004400071,0.003153372,0.00662765,0.001001386,0.026943096,0.004512868,0.001573793,0.001466487,0.019735174,0.009666798,0.000639765,0.004557323,0,0.016958705,0.00301864,0,0,0.004594871,0.01988123,0,0.000510936,0.001506494,0,0.000416766,0,0.000389804,0.002298895,0.009162548,0.005752625,0.045432386,0,0.053140983,0
O6_A,ot,otter,0.000151208,0.000380592,0.000101658,0.002317194,0.001018005,0.007411231,0.000101281,0.000574118,0.037924124,0.001518648,0.009124458,0.003454225,0.007155403,0.001915787,0.002229257,0.146131358,0.202088886,0.013217508,0.016735072,0.017409199,0.00271087,0.017797988,0.305650039,0.007309478,0.003204836,0.047539754,0.00341905,0.002146908,0.004603848,0.00114195,0.020145157,0.003604942,0.000344971,0.001021842,0.018562355,0.006596333,0.000650555,0.002518503,0,0.012963381,0.001883927,0,0,0.002800452,0.011951237,0,0.000744331,0.001195466,0.000137117,0.000160313,0,0,0.001552101,0.004262675,0.003153623,0.018339094,0,0.020927691,0
O7_A,ot,otter,0.000166208,0,0,0.001623985,0.000209573,0.00608354,0,0.000355471,0.038664124,0.001160791,0.005920973,0.004075062,0.003640353,0.001137897,0.002025751,0.129205628,0.132810077,0.011232848,0.010128056,0.013946987,0.003365026,0.035925764,0.351318515,0.004751312,0.001193891,0.04696221,0.002148078,0.002091545,0.003634395,0.001094166,0.023641649,0.004848661,0,0.00091413,0.015966248,0.006490285,0,0.003206413,0,0.01744406,0.002630658,0,0,0.004928294,0.013011955,0,0,0.001111373,0.000340259,0,0,0,0.001770478,0.007720091,0.006540677,0.033215214,0,0.04134733,0
O8_A,ot,otter,0.000267545,0,0,0.006350097,0.000868871,0.017730618,0,0.000845587,0.042423522,0,0.003494961,0.006275083,0.005309173,0.000383629,0.002681024,0.17263351,0.083356507,0.012968864,0.016987657,0.011640171,0.002482556,0.065239203,0.253021899,0.003274994,0.000798154,0.049319684,0.003232532,0.003206825,0.005921088,0.001610368,0.017588934,0.002849841,0.000815812,0.003066842,0.03059551,0.009941513,0,0.003494492,0,0.016240322,0.002704675,0,0,0.004493238,0.013984085,0.000496405,0.001513012,0.001465108,0,0.000966787,0,0,0.001946076,0.010244344,0.005073347,0.049434196,0,0.05076134,0
O9_A,ot,otter,0,0.000137937,0,0.001430962,0.000839909,0.00596576,0.00011904,0.000660049,0.030734753,0.000200758,0.008552525,0.004714906,0.005811521,0.001895804,0.002712922,0.122965325,0.142811478,0.017510488,0.009752966,0.01747772,0.004150781,0.017268435,0.299801819,0.006278028,0.002588467,0.10194259,0.002584501,0.002625259,0.004339586,0.001728628,0.039033497,0.004329308,0.000795338,0.001329853,0.021974747,0.010749216,0.001307445,0.00438368,0,0.0191402,0.003452459,0,0,0.003823847,0.013488323,0,0.000679282,0.001073788,0.00023166,0.000412102,0,0,0.001410251,0.008177844,0.003921233,0.023930434,0,0.018752576,0
